"AIDS Report Number","Local Event Date","Event City","Event State","Event Airport","Event Type","Aircraft Damage","Flight Phase","Aircraft Make","Aircraft Model","Aircraft Series","Operator","Primary Flight Type","Flight Conduct Code","Flight Plan Filed Code","Aircraft Registration Nbr","Total Fatalities","Total Injuries","Aircraft Engine Make","Aircraft Engine Model","Engine Group Code","Nbr of Engines","PIC Certificate Type","PIC Flight Time Total Hrs","PIC Flight Time Total Make-Model"," "," "
"19890812048039I","12-AUG-89","BANGOR","ME","BANGOR INTL","INCIDENT","","FINAL APPROACH- INSTRUMENT FLIGHT RULES","MOONEY","M-20","M-20-J","","PERSONAL","GENERAL OPERATING RULES","INSTRUMENT FLIGHT RULES","201VY","0","0","","","","1","PRIVATE PILOT","1500","370","27","27"
"19890826053509I","26-AUG-89","BANGOR","ME","BANGOR INTL","INCIDENT","MINOR","GROUND TAXI, OTHER AIRPLANE","PIPER","PA-44","PA-44-180","","BUSINESS","GENERAL OPERATING RULES","NONE","3001H","0","0","","","","2","UNKNOWN/FOREIGN","","","",""
"19890828048629I","28-AUG-89","FRANKLIN","ME","","INCIDENT","","PARACHUTE JUMPING","CESSNA","CE-172","CE-172-N","","OTHER","PARACHUTE JUMPING","NONE","737YS","1","0","","","","1","COMMERCIAL PILOT FLIGHT INSTRUCTOR","","","",""
"19890904057119I","04-SEP-89","JEFFERSON","ME","","INCIDENT","MINOR","FCD/PREC LDG FROM CRUISE","PIPER","PA-30","","","PERSONAL","GENERAL OPERATING RULES","NONE","7140Y","0","0","","","","2","COMMERCIAL PILOT","4500","50","150","0"
"19890908048639I","08-SEP-89","LEWISTON","ME","MOUNT VERNON","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","PIPER","PA-60","PA-60-600A","","AIR TAXI (NON-SCHEDULED)","AIR TAXI/COMMUTER","INSTRUMENT FLIGHT RULES","8229J","0","0","","","","2","COMMERCIAL PILOT","1700","155","325","150"
"19890911048729I","11-SEP-89","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","","FORCED/PRECAUTIONARY LANDING","BOEING","727","200C","ORION LIFT SERVICE INC","ALL CARGO CARRIERS","AIR CARRIER/COMMERCIAL","INSTRUMENT FLIGHT RULES","429EX","0","0","PWA","JT8D7","JT8","3","AIRLINE TRANSPORT","","","",""
"19890919048419I","19-SEP-89","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","","FORCED/PRECAUTIONARY LANDING","CESSNA","CE-310","CE-310-R","NORTHEAST EXPRESS REGIONAL AIRLINES INC","AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK)","AIR TAXI/COMMUTER","INSTRUMENT FLIGHT RULES","87397","0","0","","","","2","AIRLINE TRANSPORT","","","",""
"19890920053079I","20-SEP-89","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","","FORCED/PRECAUTIONARY LANDING","RAYTHEON","99","B99","NORTHEAST EXPRESS REGIONAL AIRLINES INC","AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK)","AIR TAXI/COMMUTER","INSTRUMENT FLIGHT RULES","804BA","0","0","","","","2","AIRLINE TRANSPORT","","","",""
"19890921048329I","21-SEP-89","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","PIPER","PA-23","PA-23-250","CORPORATE AIR INC","AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK)","AIR TAXI/COMMUTER","INSTRUMENT FLIGHT RULES","54871","0","0","","","","2","PRIVATE PILOT","1562","49","248","49"
"19891006056749I","06-OCT-89","SANFORD","ME","SANFORD SEACOAST RGNL","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","BEECH","BE-23","BE-23-C24R","","PERSONAL","GENERAL OPERATING RULES","NONE","5160M","0","0","","","","1","PRIVATE PILOT","758","99","83","83"
"19891024058129I","24-OCT-89","PITTSFIELD","ME","PITTSFIELD MUNI","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","CESSNA","CE-150","CE-150-M","","INSTRUCTION","GENERAL OPERATING RULES","VISUAL FLIGHT RULES","9112U","0","0","","","","1","STUDENT","207","159","10","10"
"19891105057719I","05-NOV-89","FRYEBURG","ME","EASTERN SLOPES RGNL","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","CESSNA","CE-210","CE-210-T210N","","PERSONAL","GENERAL OPERATING RULES","NONE","84HH","0","0","","","","1","PRIVATE PILOT","1200","500","18","18"
"19891110058369I","10-NOV-89","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","","DESCENT","BOEING","737","200","UNITED AIR LINES INC","SCHEDULED AIR CARRIER","AIR CARRIER/COMMERCIAL","INSTRUMENT FLIGHT RULES","9039U","0","0","","","","2","AIRLINE TRANSPORT","","","",""
"19891122059839I","22-NOV-89","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","","FINAL APPROACH- INSTRUMENT FLIGHT RULES","BOEING","727","200","FEDERAL EXPRESS CORP","ALL CARGO CARRIERS","AIR CARRIER/COMMERCIAL","INSTRUMENT FLIGHT RULES","506FE","0","0","","","","3","AIRLINE TRANSPORT","9000","2000","120","120"
"19891124059519I","24-NOV-89","BANGOR","ME","BANGOR INTL","INCIDENT","","ROLL-OUT (FIXED WING)","ATR","ATR 42","300","BAR HARBOR AIRWAYS INC","SCHEDULED AIR CARRIER","AIR CARRIER/COMMERCIAL","INSTRUMENT FLIGHT RULES","18809","0","0","","","","2","AIRLINE TRANSPORT","18000","1000","210","210"
"19891130061219I","30-NOV-89","BANGOR","ME","BANGOR INTL","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","CESSNA","CE-414","CE-414-A","","BUSINESS","GENERAL OPERATING RULES","INSTRUMENT FLIGHT RULES","5361C","0","0","","","","2","COMMERCIAL PILOT","16000","200","35","35"
"19891206062269I","06-DEC-89","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","","FCD/PREC LDG FROM CRUISE","CESSNA","CE-402","CE-402-C","MAINE AVIATION AIRCRAFT CHARTER L L C","AIR TAXI (SCHEDULED- NOT COMMUTER)","AIR TAXI/COMMUTER","INSTRUMENT FLIGHT RULES","427VN","0","0","CONT","TSIO520VB","O520","2","AIRLINE TRANSPORT","6025","350","150","150"
"19891220061379I","20-DEC-89","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","","FINAL APPROACH- INSTRUMENT FLIGHT RULES","RAYTHEON","1900","C-1","BUSINESS EXPRESS AIRLINES INC","AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK)","AIR TAXI/COMMUTER","INSTRUMENT FLIGHT RULES","819BE","0","0","","","","2","AIRLINE TRANSPORT","","2000","",""
"19891223062349I","23-DEC-89","LIMINGTON","ME","LIMINGTON-HARMON","INCIDENT","MINOR","TO ABORTED (FIXED WING)","CESSNA","CE-340","","","PERSONAL","GENERAL OPERATING RULES","NONE","69516","0","0","CONT","TSIO520*","O520","2","COMMERCIAL PILOT","3000","700","80","65"
"19900216009599I","16-FEB-90","WATERVILLE","ME","WATERVILLE ROBERT LAFLEUR","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","PIPER","PA-31","PA-31-350","BANGOR BIZLINK","BUSINESS","GENERAL OPERATING RULES","VISUAL FLIGHT RULES","250SC","0","0","","","","2","AIRLINE TRANSPORT","7800","1200","80","30"
"19900218010799I","18-FEB-90","LEBANON","ME","","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","PIPER","PA-28","PA-28-161","","PERSONAL","GENERAL OPERATING RULES","NONE","81707","0","0","","","","1","PRIVATE PILOT","66","55","2","2"
"19900225008589I","25-FEB-90","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","","FCD/PREC LDG FROM CRUISE","RAYTHEON","99","99A","NORTHEAST EXPRESS REGIONAL AIRLINES INC","AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK)","AIR TAXI/COMMUTER","INSTRUMENT FLIGHT RULES","805BA","0","0","PWA","PT6A27","PT6","2","AIRLINE TRANSPORT","3600","1000","250","250"
"19900306007109I","06-MAR-90","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","","FINAL APPROACH- INSTRUMENT FLIGHT RULES","PIPER","PA-23","PA-23-250","CARIBOU FLYING SERVICE INC","AIR TAXI (SCHEDULED- NOT COMMUTER)","AIR TAXI/COMMUTER","INSTRUMENT FLIGHT RULES","40259","0","0","LYC","TIO540C1A","O540","2","AIRLINE TRANSPORT","3600","275","180","170"
"19900310009819I","10-MAR-90","BANGOR","ME","BANGOR INTL","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","PIPER","PA-28","PA-28-140","","INSTRUCTION","GENERAL OPERATING RULES","NONE","1694T","0","0","","","","1","STUDENT","65","45","25","25"
"19900410022679I","10-APR-90","BANGOR","ME","BANGOR INTL","INCIDENT","MINOR","FORCED/PRECAUTIONARY LANDING","PIPER","PA-23","PA-23-250","CARIBOU FLYING SERVICE INC","AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK)","AIR TAXI/COMMUTER","INSTRUMENT FLIGHT RULES","40259","0","0","LYC","TIO540*","O540","2","AIRLINE TRANSPORT","3800","360","180","180"
"19900429020939I","29-APR-90","BOWDOINHAM","ME","MERRYMEETING FIELD","INCIDENT","MINOR","TOUCH AND GO LANDING","CESSNA","CE-150","CE-150-M","","INSTRUCTION","GENERAL OPERATING RULES","NONE","714CG","0","0","","","","1","STUDENT","15","15","15","15"
"19900525028669I","25-MAY-90","ELIOT","ME","LITTLEBROOK AIR PARK","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","CESSNA","CE-172","CE-172-N","","PERSONAL","GENERAL OPERATING RULES","VISUAL FLIGHT RULES","737TG","0","0","","","","1","UNKNOWN/FOREIGN","1572","165","14","12"
"19900528027229I","28-MAY-90","TURNER","ME","TWITCHELL","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","CESSNA","CE-172","CE-172-P","","PERSONAL","GENERAL OPERATING RULES","VISUAL FLIGHT RULES","65221","0","0","","","","1","PRIVATE PILOT","79","10","","8"
"19900612057459I","12-JUN-90","PENOBSCOT BAY","ME","","INCIDENT","MINOR","FCD/PREC LDG FROM CRUISE","SIDCON","FIREFLY-7","","","FOR HIRE","GENERAL OPERATING RULES","NONE","4060D","0","0","","","","0","COMMERCIAL PILOT","78","78","8","8"
"19900719040079I","19-JUL-90","AUGUSTA","ME","AUGUSTA STATE","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","GULSTM","GA-1159","","","EXECUTIVE","GENERAL OPERATING RULES","INSTRUMENT FLIGHT RULES","14LT","0","0","","","","2","AIRLINE TRANSPORT","12000","300","70","60"
"19900721027649I","21-JUL-90","BELFAST","ME","BELFAST MUNI","INCIDENT","MINOR","FORCED/PRECAUTIONARY LANDING","CESSNA","CE-182","CE-182-F","","PERSONAL","GENERAL OPERATING RULES","NONE","3711U","0","0","CONT","O470R","O470","1","PRIVATE PILOT","400","300","60","60"
"19900830048019I","30-AUG-90","LIVERMORE FALLS","ME","BOWMAN FIELD","INCIDENT","MINOR","TAKEOFF GROUND ROLL","CESSNA","CE-170","CE-170-B","","PERSONAL","GENERAL OPERATING RULES","NONE","2704C","0","0","","","","1","AIRLINE TRANSPORT","20088","50","5","5"
"19900905048749I","05-SEP-90","BANGOR","ME","BANGOR INTL","INCIDENT","","FCD/PREC LDG FROM CRUISE","LOCKHEED","L-1011 TRISTAR","","DELTA AIR LINES INC","SCHEDULED AIR CARRIER","AIR CARRIER/COMMERCIAL","UNKNOWN","756DR","0","0","RROYCE","RB21122*","RB211","3","","","","",""
"19900906038789I","06-SEP-90","WINDHAM","ME","","INCIDENT","MINOR","FCD/PREC LDG FROM CRUISE","BELL","BHT-UH1E","","","BUSINESS","GENERAL OPERATING RULES","NONE","9770N","0","0","LYC","T5313A","T53","1","COMMERCIAL PILOT","8000","2500","100","100"
"19900914050669I","14-SEP-90","BRIDGEWATER","ME","","INCIDENT","MINOR","FCD/PREC LDG FROM CRUISE","LUSCMB","LL-8","LL-8-A","","PERSONAL","GENERAL OPERATING RULES","NONE","CFIIF","0","1","","","","1","PRIVATE PILOT","969","880","40","40"
"19900920049739I","20-SEP-90","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","","FCD/PREC LDG FROM CRUISE","RAYTHEON","1900","","BAR HARBOR AIRWAYS INC","AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK)","AIR TAXI/COMMUTER","INSTRUMENT FLIGHT RULES","306BH","0","0","PWA","PT6A65B","PT6","2","AIRLINE TRANSPORT","4300","1800","","100"
"19901007053579I","07-OCT-90","FRYEBURG","ME","EASTERN SLOPES RGNL","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","PIPER","PA-28","PA-28-180","","PERSONAL","GENERAL OPERATING RULES","NONE","2RS","0","0","","","","1","PRIVATE PILOT","550","400","15","12"
"19901101057719I","01-NOV-90","BIDDEFORD","ME","BIDDEFORD MUNI","INCIDENT","MINOR","TO ABORTED (FIXED WING)","PIPER","PA-38","PA-38-112","","INSTRUCTION","GENERAL OPERATING RULES","NONE","2456D","0","0","","","","1","COMMERCIAL PILOT","19800","2000","150","50"
"19901121061309I","21-NOV-90","MILLINOCKET","ME","","INCIDENT","","FCD/PREC LDG FROM CRUISE","CESSNA","CE-208","","BANGOR BIZLINK","AIR TAXI (SCHEDULED- NOT COMMUTER)","AIR TAXI/COMMUTER","INSTRUMENT FLIGHT RULES","9481F","0","0","PWA","PT6A114","PT6","1","AIRLINE TRANSPORT","2150","100","120","30"
"19901126061929I","26-NOV-90","PITTSFIELD","ME","PITTSFIELD MUNI","INCIDENT","MINOR","GROUND TAXI, OTHER AIRPLANE","PIPER","PA-28","PA-28-180","","PERSONAL","GENERAL OPERATING RULES","NONE","9044J","0","0","LYC","O360A4A","O360","1","COMMERCIAL PILOT","935","300","25","25"
"19910104003119I","04-JAN-91","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","","FINAL APPROACH","PIPER","PA-28","PA-28-161","","INSTRUCTION","GENERAL OPERATING RULES","NONE","2203T","0","0","","","","1","STUDENT","53","53","18","18"
"19910107062429I","07-JAN-91","WISCASSET","ME","","INCIDENT","","FCD/PREC LDG FROM CRUISE","CESSNA","CE-150","CE-150-H","","INSTRUCTION","GENERAL OPERATING RULES","NONE","50197","0","0","CONT","O200A","O200","1","COMMERCIAL PILOT","","20","20","20"
"19910127006089I","27-JAN-91","BIDDEFORD","ME","BIDDEFORD MUNI","INCIDENT","","FCD/PREC LDG FROM CRUISE","GULSTM","GA-AA","GA-AA-5A","","PERSONAL","GENERAL OPERATING RULES","NONE","26255","0","0","","","","1","PRIVATE PILOT","105","3","8","3"
"19910202001439I","02-FEB-91","GREENVILLE","ME","","INCIDENT","MINOR","TAKEOFF GROUND ROLL","CESSNA","CE-170","CE-170-A","","PERSONAL","GENERAL OPERATING RULES","NONE","170RS","0","0","","","","1","PRIVATE PILOT","290","30","30","30"
"19910219013079I","19-FEB-91","BANGOR","ME","BANGOR INTL","INCIDENT","","GROUND TAXI, OTHER AIRPLANE","MCDONNELL-DOUGLAS-BOEING","MD-80","88","DELTA AIR LINES INC","SCHEDULED AIR CARRIER","AIR CARRIER/COMMERCIAL","INSTRUMENT FLIGHT RULES","930DL","0","0","","","","2","AIRLINE TRANSPORT","11188","900","107","107"
"19910306008599I","06-MAR-91","SANFORD","ME","SANFORD SEACOAST RGNL","INCIDENT","","FCD/PREC LDG FROM CRUISE","CESSNA","CE-152","","","INSTRUCTION","GENERAL OPERATING RULES","VISUAL FLIGHT RULES","6230Q","0","0","","","","1","STUDENT","48","48","8","8"
"19910311009829I","11-MAR-91","BANGOR","ME","BANGOR INTL","INCIDENT","","FORCED/PRECAUTIONARY LANDING","SWEARINGEN-FAIRCHILD","SA-227","SA-227-AC","NORTHEAST EXPRESS REGIONAL AIRLINES INC","AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK)","AIR TAXI/COMMUTER","INSTRUMENT FLIGHT RULES","2746Z","0","0","GARRTT","TPE33111U","TPE331","2","AIRLINE TRANSPORT","","","",""
"19910320006609I","20-MAR-91","MILLINOCKET","ME","MILLINOCKET MUNI","INCIDENT","SUBSTANTIAL","IDLING ENGINES","PIPER","PA-11","","","BUSINESS","GENERAL OPERATING RULES","NONE","4677M","0","1","","","","1","COMMERCIAL PILOT","1990","196","90","90"
"19910414019659I","14-APR-91","BANGOR","ME","BANGOR INTL","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","CESSNA","CE-180","CE-180-J","","INSTRUCTION","GENERAL OPERATING RULES","NONE","9961N","0","0","","","","1","UNKNOWN/FOREIGN","250","150","50","50"
"19910417024239I","17-APR-91","AUGUSTA","ME","AUGUSTA STATE","INCIDENT","","FCD/PREC LDG FROM CRUISE","BEECH","BE-23","BE-23-C23","","PERSONAL","GENERAL OPERATING RULES","INSTRUMENT FLIGHT RULES","6570L","0","0","","","","1","COMMERCIAL PILOT","","","",""
"19910424016959I","24-APR-91","SANFORD","ME","SANFORD SEACOAST RGNL","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","PIPER","PA-17","","","INSTRUCTION","GENERAL OPERATING RULES","VISUAL FLIGHT RULES","4832H","0","0","","","","1","AIRLINE TRANSPORT","2700","2","60","2"
"19910426019599I","26-APR-91","CHARLOTTE","ME","","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","JAVELIN","WICHAWK","","","PERSONAL","GENERAL OPERATING RULES","NONE","78RW","0","0","CONT","O470*","O470","1","COMMERCIAL PILOT","2000","30","8","0"
"19910511028299I","11-MAY-91","BANGOR","ME","BANGOR INTL","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","LOCKHEED","L-1011 TRISTAR","","HAWAIIAN AIRLINES INC","SCHEDULED AIR CARRIER","AIR CARRIER/COMMERCIAL","INSTRUMENT FLIGHT RULES","762BE","0","0","","","","3","AIRLINE TRANSPORT","","3500","82","82"
"19910519033479I","19-MAY-91","SANFORD","ME","SANFORD SEACOAST RGNL","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","STOLAM","RC-3","","","PERSONAL","GENERAL OPERATING RULES","NONE","6265K","0","0","","","","1","PRIVATE PILOT","850","80","10","4"
"19910630040929I","30-JUN-91","ROCKLAND","ME","KNOX COUNTY RGNL","INCIDENT","MINOR","DESCENT","","","","","OTHER","GENERAL OPERATING RULES","NONE","11D","0","0","FCD","6440C5","6440","1","COMMERCIAL PILOT","4950","5","10","1"
"19910713033629I","13-JUL-91","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","","DESCENT","BEECH","BE-36","BE-36-A36","","PERSONAL","GENERAL OPERATING RULES","INSTRUMENT FLIGHT RULES","44TE","0","0","CONT","IO520BA","O520","1","PRIVATE PILOT","1200","28","37","28"
"19910719041649I","19-JUL-91","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","","FORCED/PRECAUTIONARY LANDING","SAAB","340","A","BUSINESS EXPRESS AIRLINES INC","SCHEDULED AIR CARRIER","AIR CARRIER/COMMERCIAL","INSTRUMENT FLIGHT RULES","342BE","0","0","GE","CT75A2","CT7TP","2","AIRLINE TRANSPORT","8800","118","149","118"
"19910922047739I","22-SEP-91","WISCASSET","ME","WISCASSET","INCIDENT","MINOR","TOUCH AND GO LANDING","CESSNA","CE-150","CE-150-M","","INSTRUCTION","GENERAL OPERATING RULES","NONE","8036U","0","0","","","","1","STUDENT","30","28","30","28"
"19911001049399I","01-OCT-91","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","","FCD/PREC LDG FROM CRUISE","MOONEY","M-20","M-20-E","","PERSONAL","GENERAL OPERATING RULES","NONE","5664Q","0","0","","","","1","PRIVATE PILOT","349","233","40","40"
"19911012054249I","12-OCT-91","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","MINOR","FORCED/PRECAUTIONARY LANDING","PIPER","PA-31","","BIRD AIR FLEET INC","BUSINESS","GENERAL OPERATING RULES","NONE","777HM","0","0","LYC","TIO540A2C","O540","2","AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR","2885","975","270","270"
"19911024052419I","24-OCT-91","BANGOR","ME","BANGOR INTL","INCIDENT","","FCD/PREC LDG FROM CRUISE","MOONEY","M-20","M-20-F","","PERSONAL","GENERAL OPERATING RULES","INSTRUMENT FLIGHT RULES","9427V","0","0","","","","1","COMMERCIAL PILOT","1500","25","20","20"
"19911119056799I","19-NOV-91","TURNER","ME","TWITCHELL","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","CESSNA","CE-180","CE-180-K","","INSTRUCTION","GENERAL OPERATING RULES","NONE","2744K","0","0","","","","1","PRIVATE PILOT","310","60","15","15"
"19911127059889I","27-NOV-91","BANGOR","ME","BANGOR INTL","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","RAYTHEON","99","99A","NORTHEAST EXPRESS REGIONAL AIRLINES INC","AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK)","AIR TAXI/COMMUTER","UNKNOWN","804BA","0","0","","","","2","AIRLINE TRANSPORT","4770","1650","127","127"
"19911224060679I","24-DEC-91","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","CESSNA","CE-172","CE-172-RG","","PERSONAL","GENERAL OPERATING RULES","NONE","6344V","0","0","","","","1","PRIVATE PILOT","377","65","10","10"
"19920102002059I","02-JAN-92","BAR HARBOR","ME","HANCOCK COUNTY-BAR HARBOR","INCIDENT","","FCD/PREC LDG FROM CRUISE","CESSNA","CE-172","CE-172-N","","INSTRUCTION","GENERAL OPERATING RULES","INSTRUMENT FLIGHT RULES","837HE","0","0","","","","1","COMMERCIAL PILOT","7300","4500","150","100"
"19920105002109I","05-JAN-92","BANGOR","ME","BANGOR INTL","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","MCDONNELL-DOUGLAS-BOEING","MD-80","88","DELTA AIR LINES INC","SCHEDULED AIR CARRIER","AIR CARRIER/COMMERCIAL","INSTRUMENT FLIGHT RULES","919DL","0","0","","","","2","AIRLINE TRANSPORT","6000","140","111","111"
"19920205008089I","05-FEB-92","BANGOR","ME","BANGOR INTL","INCIDENT","","NORMAL CRUISE","CESSNA","CE-414","CE-414-A","","BUSINESS","GENERAL OPERATING RULES","INSTRUMENT FLIGHT RULES","5343C","0","0","","","","2","COMMERCIAL PILOT","2500","25","12","3"
"19920304008459I","04-MAR-92","CARIBOU","ME","CARIBOU MUNI","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","PIPER","PA-38","PA-38-112","","INSTRUCTION","GENERAL OPERATING RULES","NONE","4209E","0","0","","","","1","COMMERCIAL PILOT FLIGHT INSTRUCTOR","799","54","54","28"
"19920305008449I","05-MAR-92","PRESQUE ISLE","ME","NORTHERN MAINE RGNL ARPT AT PRESQUE IS","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","CESSNA","CE-401","CE-401-A","MAC BURNIE AIRCRAFT CHARTER INC","AIR TAXI (NON-SCHEDULED)","AIR TAXI/COMMUTER","VISUAL FLIGHT RULES","6221Q","0","0","","","","2","COMMERCIAL PILOT FLIGHT INSTRUCTOR","5000","180","40","40"
"19920331013689I","31-MAR-92","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","MINOR","GROUND TAXI, OTHER AIRPLANE","GULSTM","GA-AA","GA-AA-5B","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","28777","0","0","","","","1","PRIVATE PILOT","85","15","27",""
"19920405016119I","05-APR-92","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","","ROLL-OUT (FIXED WING)","SWEARINGEN-FAIRCHILD","SA-227","SA-227-AC","NORTHEAST EXPRESS REGIONAL AIRLINES INC","AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK)","AIR TAXI/COMMUTER","INSTRUMENT FLIGHT RULES","58NE","0","0","","","","2","AIRLINE TRANSPORT","10396","725","185","163"
"19920428015849I","28-APR-92","DEBLOIS","ME","","INCIDENT","","FCD/PREC LDG FROM CRUISE","PIPER","PA-32","PA-32-300","","BUSINESS","GENERAL OPERATING RULES","VISUAL FLIGHT RULES","CFYDY","0","0","LYC","IO540K1A5","O540","1","PRIVATE PILOT","3500","450","30","30"
"19920725038029I","25-JUL-92","BAR HARBOR","ME","HANCOCK COUNTY-BAR HARBOR","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","PIPER","PA-34","PA-34-200","","PERSONAL","GENERAL OPERATING RULES","VISUAL FLIGHT RULES","4556T","0","0","","","","2","COMMERCIAL PILOT","450","50","31","26"
"19920901041109I","01-SEP-92","GREENVILLE","ME","GREENVILLE MUNI","INCIDENT","MINOR","GROUND TAXI, OTHER AIRPLANE","CESSNA","CE-206","CE-206-TU206G","","PERSONAL","GENERAL OPERATING RULES","NONE","200RG","0","0","","","","1","COMMERCIAL PILOT","2025","85","125","40"
"19920902040929I","02-SEP-92","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","","FINAL APPROACH","CESSNA","CE-172","CE-172-N","","PERSONAL","GENERAL OPERATING RULES","NONE","739EP","0","0","","","","1","PRIVATE PILOT","120","25","12","6"
"19920922041919I","22-SEP-92","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","MINOR","GROUND TAXI, OTHER AIRPLANE","SOCATA","TB-10","","","PERSONAL","GENERAL OPERATING RULES","INSTRUMENT FLIGHT RULES","106U","0","0","","","","1","COMMERCIAL PILOT FLIGHT INSTRUCTOR","2050","20","160","20"
"19921008048649I","08-OCT-92","WISCASSET","ME","WISCASSET","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","BLANCA","BL-7","BL-7-ECA","","PERSONAL","GENERAL OPERATING RULES","NONE","11031","0","0","","","","1","PRIVATE PILOT","500","50","75","50"
"19921027049969I","27-OCT-92","NORTH HAVEN","ME","WITHERSPOONS LANDING STRIP, INC.","INCIDENT","MINOR","TO ABORTED (FIXED WING)","CESSNA","CE-206","CE-206-U206F","PENOBSCOT AIR SERVICE LTD","AIR TAXI (NON-SCHEDULED)","AIR TAXI/COMMUTER","NONE","1523U","0","1","","","","1","COMMERCIAL PILOT","7700","1500","150","120"
"19921205053889I","05-DEC-92","BANGOR","ME","BANGOR INTL","INCIDENT","","FCD/PREC LDG FROM CRUISE","SWEARINGEN-FAIRCHILD","SA-227","SA-227-AC","NORTHEAST EXPRESS REGIONAL AIRLINES INC","AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK)","AIR TAXI/COMMUTER","VISUAL FLIGHT RULES","670VG","0","0","","","","2","AIRLINE TRANSPORT","3750","1300","275","275"
"19930106003619I","06-JAN-93","AUGUSTA","ME","AUGUSTA STATE","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","BEECH","BE-58","","","EXECUTIVE","GENERAL OPERATING RULES","INSTRUMENT FLIGHT RULES","3694L","0","0","","","","2","COMMERCIAL PILOT","10000","56","7","7"
"19930129004069I","29-JAN-93","BUCKSPORT","ME","","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","BLANCA","BL-7","BL-7-CCM","","PERSONAL","GENERAL OPERATING RULES","NONE","83426","0","0","","","","1","PRIVATE PILOT","350","150","4","4"
