"AIDS Report Number","Local Event Date","Event City","Event State","Event Airport","Event Type","Aircraft Damage","Flight Phase","Aircraft Make","Aircraft Model","Aircraft Series","Operator","Primary Flight Type","Flight Conduct Code","Flight Plan Filed Code","Aircraft Registration Nbr","Total Fatalities","Total Injuries","Aircraft Engine Make","Aircraft Engine Model","Engine Group Code","Nbr of Engines","PIC Certificate Type","PIC Flight Time Total Hrs","PIC Flight Time Total Make-Model"," "," "
"19960628022889I","28-JUN-96","LEBANON","NH","LEBANON MUNI","INCIDENT","MINOR","GROUND TAXI, OTHER AIRPLANE","CESSNA","CE-172","CE-172-K","","PERSONAL","GENERAL OPERATING RULES","VISUAL FLIGHT RULES","155AA","0","0","","","","1","STUDENT","17","17","8","8"
"19960705021159I","05-JUL-96","MOULTONBORO","NH","MOULTONBORO","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","CESSNA","CE-414","CE-414-A","PANORAMA FLIGHT SERVICE INC","AIR TAXI (NON-SCHEDULED)","AIR TAXI/COMMUTER","INSTRUMENT FLIGHT RULES","414RS","0","0","","","","2","AIRLINE TRANSPORT","4600","1000","35","25"
"19960706020989I","06-JUL-96","MANCHESTER","NH","MANCHESTER","INCIDENT","MINOR","GROUND TAXI, OTHER AIRPLANE","PIPER","PA-28","PA-28-181","","PERSONAL","GENERAL OPERATING RULES","NONE","2227X","0","0","","","","1","PRIVATE PILOT","279","29","",""
"19960707024429I","07-JUL-96","WOLFEBORO","NH","LAKES REGION","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","PIPER","PA-32","PA-32-R300","","PERSONAL","GENERAL OPERATING RULES","NONE","888EB","0","0","","","","1","PRIVATE PILOT","7500","700","30","30"
"19960714026539I","14-JUL-96","LOUDON","NH","","INCIDENT","","PARACHUTE JUMPING","","","","","OTHER","PARACHUTE JUMPING","NONE","UR063","0","1","","","","","COMMERCIAL PILOT","","","",""
"19960817028129I","17-AUG-96","MEREDITH","NH","","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","LAKE","LA-4","","","PERSONAL","GENERAL OPERATING RULES","NONE","7611L","0","0","LYC","O360*","O360","1","PRIVATE PILOT","1650","1000","4","6"
"19960825030259I","25-AUG-96","KEENE","NH","DILLANT-HOPKINS","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","CESSNA","CE-185","","","PERSONAL","GENERAL OPERATING RULES","NONE","39CC","0","0","","","","1","PRIVATE PILOT","1200","950","7","7"
"19960830029609I","30-AUG-96","WEST OSSIPEE","NH","WINDSOCK VILLAGE","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","TCRAFT","BC","BC-12-D1","","PERSONAL","GENERAL OPERATING RULES","VISUAL FLIGHT RULES","44164","0","0","","","","1","COMMERCIAL PILOT","8820","500","45","5"
"19961005037569I","05-OCT-96","LEBANON","NH","LEBANON MUNI","INCIDENT","MINOR","GROUND TAXI, OTHER AIRPLANE","RAYTHEON","1900","D","MESA AIRLINES INC","AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK)","AIR TAXI/COMMUTER","NONE","4ZV","0","0","","","","2","AIRLINE TRANSPORT","3885","1821","272","272"
"19961118040459I","18-NOV-96","MANCHESTER","NH","MANCHESTER","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","SEAREY","SEAREY","","","PERSONAL","GENERAL OPERATING RULES","NONE","8254V","0","0","","","","1","AIRLINE TRANSPORT","7000","10","100","10"
"19970115002999I","15-JAN-97","ROCHESTER","NH","SKYHAVEN","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","AVID","AVID FLYER","","","PERSONAL","GENERAL OPERATING RULES","NONE","84DM","0","0","","","","1","PRIVATE PILOT","250","1","","1"
"19970314003149I","14-MAR-97","CONCORD","NH","CONCORD MUNI","INCIDENT","MINOR","TAKEOFF GROUND ROLL","SWEARINGEN-FAIRCHILD","SA-226","SA-226-TB","","OTHER","GENERAL OPERATING RULES","INSTRUMENT FLIGHT RULES","111AB","0","0","","","","2","AIRLINE TRANSPORT","6000","600","40","30"
"19970514014769I","14-MAY-97","NASHUA","NH","BOIRE FIELD","INCIDENT","SUBSTANTIAL","ROLL-OUT (FIXED WING)","TCRAFT","BC","BC-12-D","","PERSONAL","GENERAL OPERATING RULES","NONE","43935","0","0","","","","1","COMMERCIAL PILOT FLIGHT INSTRUCTOR","1202","95","83","6"
"19970523014809I","23-MAY-97","GORHAM","NH","GORHAM","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","PIPER","PA-23","PA-23-250","","PERSONAL","GENERAL OPERATING RULES","VISUAL FLIGHT RULES","4700P","0","0","","","","2","COMMERCIAL PILOT","4300","1800","150","15"
"19970531015049I","31-MAY-97","LACONIA","NH","LACONIA MUNI","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","SEAREY","SEAREY","","","PERSONAL","GENERAL OPERATING RULES","NONE","8254","0","0","","","","1","AIRLINE TRANSPORT","7500","35","50","5"
"19970607022099I","07-JUN-97","LACONIA","NH","LACONIA MUNI","INCIDENT","MINOR","FINAL APPROACH","CESSNA","CE-152","","","PERSONAL","GENERAL OPERATING RULES","NONE","48017","0","0","","","","1","PRIVATE PILOT","","","",""
"19970814026339I","14-AUG-97","CONCORD","NH","CONCORD MUNI","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","PROTECH","PT2","B","","PERSONAL","GENERAL OPERATING RULES","NONE","888DY","0","0","","","","1","PRIVATE PILOT","112","10","12","10"
"19970828030389I","28-AUG-97","GILFORD","NH","","INCIDENT","MINOR","TO INITIAL CLIMB (1ST POWER REDUCTION)","PIPER","PA-18","PA-18-150","","PERSONAL","GENERAL OPERATING RULES","NONE","9401P","0","0","LYC","IO320*","O320","1","PRIVATE PILOT","1600","700","25","25"
"19970927031809I","27-SEP-97","NORTH SUTTON","NH","","INCIDENT","","FCD/PREC LDG FROM CRUISE","CESSNA","CE-172","CE-172-P","","INDUSTRIAL/SPECIAL","GENERAL OPERATING RULES","NONE","99100","0","0","LYC","O360*","O360","1","PRIVATE PILOT","650","500","25","25"
"19971013038359I","13-OCT-97","KEENE","NH","DILLANT-HOPKINS","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","","","","","PERSONAL","GENERAL OPERATING RULES","VISUAL FLIGHT RULES","403AG","0","0","","","","","COMMERCIAL PILOT","3500","125","65","15"
"19971026035269I","26-OCT-97","PEMBROKE","NH","","INCIDENT","","FCD/PREC LDG FROM CRUISE","STNSON","SR-108","SR-108-2","","PERSONAL","GENERAL OPERATING RULES","NONE","18F","0","0","","","","1","PRIVATE PILOT","531","282","26","26"
"19971113036429I","13-NOV-97","CLAREMONT","NH","","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","CESSNA","CE-210","CE-210-F","","PERSONAL","GENERAL OPERATING RULES","NONE","1816F","0","0","","","","1","PRIVATE PILOT","545","160","12","12"
"20001009030859I","09-OCT-00","OSSIPEE","NH","WINDSOCK","INCIDENT","SUBSTANTIAL","LEVEL OFF TOUCHDOWN","ACRO SPORT","SPORT","I","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","47TA","0","0","","","","1","COMMERCIAL PILOT FLIGHT INSTRUCTOR","9000","250","30",""
"20001022031889I","22-OCT-00","PORTSMOUTH","NH","PORTSMOUTH INTL AT PEASE","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","BEECH","BE-36","BE-36-A36","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","636RA","0","0","","","","1","PRIVATE PILOT","225","75","75",""
"20001109019019I","09-NOV-00","MANCHESTER","NH","MANCHESTER","INCIDENT","","NORMAL CRUISE","BOEING","737","300","SOUTHWEST AIRLINES CO","SCHEDULED AIR CARRIER","AIR CARRIER/COMMERCIAL","UNKNOWN","618WN","0","0","","","","2","","","","",""
"20001123024589I","23-NOV-00","NASHUA","NH","BOIRE FIELD","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","CESSNA","CE-401","CE-401-A","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","4057Q","0","0","CONT","TSIO520BB","O520","2","PRIVATE PILOT","590","30","30",""
"20001203022489I","03-DEC-00","MANCHESTER","NH","MANCHESTER","INCIDENT","","NORMAL CRUISE","BOEING","737","300","SOUTHWEST AIRLINES CO","SCHEDULED AIR CARRIER","AIR CARRIER/COMMERCIAL","INSTRUMENT FLIGHT RULES","354SW","0","0","GE","CFM56*","CFM56","2","","","","",""
"20001221025049I","21-DEC-00","WHITEFIELD","NH","MOUNT WASHINGTON RGNL","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","CESSNA","CE-336","","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","3862U","0","0","","","","2","PRIVATE PILOT","300","2","1",""
"20010112000199I","12-JAN-01","ALTON BAY","NH","ALTON BAY","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","CESSNA","CE-182","CE-182-Q","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","4692N","0","0","","","","1","PRIVATE PILOT","175","15","15",""
"20010224003569I","24-FEB-01","NASHUA","NH","BOIRE FIELD","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","GROB","GROB-G109","GROB-G109-B","DANIEL WEBSTER COLLEGE","INSTRUCTION","GENERAL OPERATING RULES","UNKNOWN","404DW","0","0","","","","1","COMMERCIAL PILOT FLIGHT INSTRUCTOR","1193","122","249",""
"20010317003579I","17-MAR-01","HILLSBORO","NH","HAWTHORNE-FEATHER AIRPARK","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","PIPER","PA-28","PA-28-140","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","6232W","0","0","","","","1","COMMERCIAL PILOT FLIGHT INSTRUCTOR","1100","200","2",""
"20010329004969I","29-MAR-01","PORTSMOUTH","NH","PORTSMOUTH INTL AT PEASE","INCIDENT","MINOR","GROUND TAXI, OTHER AIRPLANE","AGUSTA","AGUSTA-A109","AGUSTA-A109-C","","EXECUTIVE","GENERAL OPERATING RULES","UNKNOWN","132H","0","0","","","","2","AIRLINE TRANSPORT","7000","2000","25",""
"20010415007089I","15-APR-01","CLAREMONT","NH","","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","LUSCMB","LL-8","LL-8-A","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","45596","0","0","CONT","A65*","A65","1","PRIVATE PILOT","237","38","2",""
"20010602013449I","02-JUN-01","LACONIA","NH","","INCIDENT","MINOR","TO ABORTED (FIXED WING)","AVIAT","AVIAT-A","AVIAT-A-1A","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","202BE","0","0","","","","1","PRIVATE PILOT","2300","400","20",""
"20010609011329I","09-JUN-01","WHITEFIELD","NH","MOUNT WASHINGTON RGNL","INCIDENT","SUBSTANTIAL","STARTING ENGINES","CESSNA","CE-180","CE-180-K","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","707PC","0","0","CONT","O470U","O470","1","COMMERCIAL PILOT","4168","479","36",""
"20010730018209I","30-JUL-01","LACONIA","NH","LACONIA MUNI","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","CESSNA","CE-172","CE-172-N","","INSTRUCTION","GENERAL OPERATING RULES","UNKNOWN","738NK","0","0","LYC","O320H2AD","O320","1","STUDENT","69","69","5",""
"20010731018199I","31-JUL-01","WOLFEBORO","NH","LAKES REGION","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","BEECH","BE-55","BE-55-D55","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","724BH","0","0","","","","2","PRIVATE PILOT","1950","900","30",""
"20010826025009I","26-AUG-01","GILFORD","NH","","INCIDENT","MINOR","GROUND TAXI, OTHER AIRPLANE","ZENITH","STOL CH701","","","PERSONAL","GENERAL OPERATING RULES","NONE","83HC","0","0","","","","1","COMMERCIAL PILOT","790","77","77",""
"20010901023699I","01-SEP-01","MOULTONBORO","NH","MOULTONBORO","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","PIPER","PA-28","PA-28-140","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","4511R","0","0","","","","1","COMMERCIAL PILOT FLIGHT INSTRUCTOR","447","48","77",""
"20011016027409I","16-OCT-01","NASHUA","NH","BOIRE FIELD","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","ZENAIR","Z-CH2000","","","INSTRUCTION","GENERAL OPERATING RULES","UNKNOWN","17KA","0","0","","","","1","STUDENT","1","1","1",""
"20020507009549I","07-MAY-02","PORTSMOUTH","NH","PORTSMOUTH INTL AT PEASE","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","PIPER","PA-34","PA-34-200T","","INSTRUCTION","GENERAL OPERATING RULES","UNKNOWN","5979F","0","0","","","","2","COMMERCIAL PILOT","1000","75","15",""
"20020717016009I","17-JUL-02","HAMPTON","NH","HAMPTON AIRFIELD","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","AERMOT","AMT-200","","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","633X","0","0","","","","1","COMMERCIAL PILOT","3000","100","30",""
"20020825024689I","25-AUG-02","NEWINGTON","NH","","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","TCRAFT","BC","BC-12-D1","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","44444","0","0","","","","1","PILOT NOT CERTIFICATED","","","",""
"20020920028529I","20-SEP-02","NORTHWOOD","NH","","INCIDENT","MINOR","TO INITIAL CLIMB (1ST POWER REDUCTION)","LAKE","LA-4","LA-4-200","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","6248V","0","0","CONT","IO360*","IO360","1","PRIVATE PILOT","410","150","20",""
"20021006028519I","06-OCT-02","NASHUA","NH","BOIRE FIELD","INCIDENT","MINOR","GROUND TAXI, OTHER AIRPLANE","BEECH","BE-200","BE-200-B200","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","525SK","0","0","","","","2","PRIVATE PILOT","720","360","45",""
"20021015030229I","15-OCT-02","NASHUA","NH","BOIRE FIELD","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","GROB","GROB-G109","GROB-G109-B","DANIEL WEBSTER COLLEGE","INSTRUCTION","GENERAL OPERATING RULES","UNKNOWN","404DW","0","0","","","","1","PRIVATE PILOT","187","14","11",""
"20030210002189I","10-FEB-03","NASHUA","NH","BOIRE FIELD","INCIDENT","","NORMAL CRUISE","PIPER","PA-34","PA-34-200T","QUODDY AIR","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","4516F","0","0","CONT","LTSIO360EB","O360","2","","","","",""
"20030309006449I","09-MAR-03","KEENE","NH","DILLANT-HOPKINS","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","CESSNA","CE-172","CE-172-I","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","8413L","0","0","LYC","O320*","O320","1","AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR","27580","5000","",""
"20031229033299I","29-DEC-03","MANCHESTER","NH","MANCHESTER","INCIDENT","MINOR","TOUCH AND GO LANDING","CESSNA","CE-172","CE-172-R","","PERSONAL","GENERAL OPERATING RULES","NONE","172EF","0","0","","","","1","PRIVATE PILOT","84","81","3",""
"20040124019609I","24-JAN-04","MOULTONBORO","NH","MOULTONBORO","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","MOONEY","M-20","M-20-C","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","6932V","0","0","","","","1","PRIVATE PILOT","","","",""
"20040630017239I","30-JUN-04","MANCHESTER","NH","MANCHESTER","INCIDENT","SUBSTANTIAL","GROUND TAXI, OTHER AIRPLANE","AIRBUS","A319","110","NORTHWEST AIRLINES INC","SCHEDULED AIR CARRIER","AIR CARRIER/COMMERCIAL","INSTRUMENT FLIGHT RULES","348NB","0","0","","","","2","AIRLINE TRANSPORT","17180","3647","233",""
"20040809016629I","09-AUG-04","LACONIA","NH","LACONIA MUNI","INCIDENT","","NORMAL CRUISE","PIPER","PA-46","PA-46-310P","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","9132V","0","2","","","","1","PRIVATE PILOT","810","","",""
"20041031027369I","31-OCT-04","LACONIA","NH","LACONIA MUNI","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","CESSNA","CE-140","","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","2318N","0","0","","","","1","COMMERCIAL PILOT","1800","250","20",""
"20050205001779I","05-FEB-05","CONCORD","NH","CONCORD MUNI","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","GULSTM","GA-114","","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","4945W","0","0","","","","1","PRIVATE PILOT","1016","988","28",""
"20050306003409I","06-MAR-05","NASHUA","NH","BOIRE FIELD","INCIDENT","MINOR","GROUND TAXI, OTHER AIRPLANE","STNSON","SR-108","SR-108-3","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","6941M","0","0","","","","1","PRIVATE PILOT","800","400","110",""
"20050319003389I","19-MAR-05","MOULTONBORO","NH","MOULTONBORO","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","BLANCA","BL-7","BL-7-EC","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","61980","0","0","","","","1","PRIVATE PILOT","1647","1250","13",""
"20050605013029I","05-JUN-05","","NH","","INCIDENT","MINOR","GROUND TAXI, OTHER AIRPLANE","MSQUARED","SPRINT 1000","","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","454BH","0","0","","","","1","PRIVATE PILOT","1500","1","20",""
"20050808017609I","08-AUG-05","","NH","","INCIDENT","SUBSTANTIAL","TO INITIAL CLIMB (1ST POWER REDUCTION)","KITFOX","KITFOX","IV","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","20577","0","0","","","","1","COMMERCIAL PILOT FLIGHT INSTRUCTOR","1615","15","60",""
"20051231031029I","31-DEC-05","PORTSMOUTH","NH","PORTSMOUTH INTL AT PEASE","INCIDENT","MINOR","TAKEOFF GROUND ROLL","PIPER","PA-60","PA-60-601P","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","3635A","0","0","LYC","IO540*","O540","2","PRIVATE PILOT","2200","1800","25",""
"20060409011199I","09-APR-06","WAKEFIELD","NH","","INCIDENT","","ROLL-OUT (FIXED WING)","AVIAT","AVIAT-A","AVIAT-A-1B","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","153EL","0","1","","","","1","PRIVATE PILOT","1000","250","25",""
"20060817020999I","17-AUG-06","NASHUA","NH","BOIRE FIELD","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","PIPER","PA-28","PA-28-180","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","15802","0","0","","","","1","COMMERCIAL PILOT FLIGHT INSTRUCTOR","2875","760","6",""
"20060831022089I","31-AUG-06","LACONIA","NH","","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","QCKSLV","GT-500","QCKSLV-GT-500","","OTHER","GENERAL OPERATING RULES","UNKNOWN","5502J","0","0","","","","1","COMMERCIAL PILOT FLIGHT INSTRUCTOR","2200","80","210",""
"20070208001469I","08-FEB-07","MANCHESTER","NH","MANCHESTER","INCIDENT","","NORMAL CRUISE","DE HAVILLAND-BOMBARDIER","DASH 8","100","FREEDOM AIRLINES INC","SUPPLEMENTAL OR COMMERCIAL OPERATOR","AIR CARRIER/COMMERCIAL","INSTRUMENT FLIGHT RULES","803LR","0","0","PWA","PW120A","120","2","","","","",""
"20070314004799I","14-MAR-07","NASHUA","NH","BOIRE FIELD","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","YAKOVLEV","YAK-52","","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","52YB","0","0","","","","1","PRIVATE PILOT","520","100","70",""
"20070421020209I","21-APR-07","PORTSMOUTH","NH","","INCIDENT","NONE","NORMAL CRUISE","PIPER","PA-24","PA-24-260","","OTHER","GENERAL OPERATING RULES","UNKNOWN","9259P","0","0","LYC","O540E4A5","O540","1","PRIVATE PILOT","1671","1671","8",""
"20070527014399I","27-MAY-07","LEBANON","NH","","INCIDENT","NONE","NORMAL CRUISE","RAYTHEON","1900","D","COLGAN AIR INC","SUPPLEMENTAL OR COMMERCIAL OPERATOR","AIR CARRIER/COMMERCIAL","INSTRUMENT FLIGHT RULES","136MJ","0","0","PWA","PT6A67D","PT6","2","","","","",""
"20070714014419I","14-JUL-07","MANCHESTER","NH","","INCIDENT","NONE","FINAL APPROACH","EMBRAER","ERJ-145","LR","EXPRESSJET AIRLINES INC","SUPPLEMENTAL OR COMMERCIAL OPERATOR","AIR CARRIER/COMMERCIAL","INSTRUMENT FLIGHT RULES","14974","0","0","ALLSN","AE3007A","AE300","2","","","","",""
"20070826830649I","26-AUG-07","WHITEFIELD","NH","MOUNT WASHINGTON RGNL","INCIDENT","MINOR","FINAL APPROACH","PIPER","PA-32","PA-32-R301","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","8299V","0","0","","","","1","COMMERCIAL PILOT FLIGHT INSTRUCTOR","3100","300","50",""
"20080108011209I","08-JAN-08","HILLSBORO","NH","HAWTHORNE-FEATHER AIRPARK","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","BLANCA","BL-7","BL-7-AC","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","84556","0","0","CONT","A65*","A65","1","PRIVATE PILOT","2500","90","10",""
"20080130011699I","30-JAN-08","MANCHESTER","NH","MANCHESTER","INCIDENT","SUBSTANTIAL","GROUND TAXI, OTHER AIRPLANE","CESSNA","CE-208","CE-208-B","WIGGINS AIRWAYS INC","AIR TAXI (NON-SCHEDULED)","AIR TAXI/COMMUTER","NONE","959FE","0","0","PWA","PT6*","PT6","1","PILOT NOT CERTIFICATED","0","0","0",""
"20080511846589I","11-MAY-08","WOODSTOCK","NH","","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","CESSNA","CE-172","","","","GENERAL OPERATING RULES","UNKNOWN","13940","0","0","","","","1","PRIVATE PILOT","1200","300","20",""
"20080614842959I","14-JUN-08","LEBANON","NH","LEBANON MUNI","INCIDENT","MINOR","TAKEOFF GROUND ROLL","WACO","WACO-UPF","WACO-UPF-7","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","29357","0","0","CONT","W670*","R670","1","COMMERCIAL PILOT FLIGHT INSTRUCTOR","3000","1500","100",""
"20080630842949I","30-JUN-08","ROCHESTER","NH","SKYHAVEN","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","BEECH","BE-95","","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","2715Y","0","0","","","","2","AIRLINE TRANSPORT","26000","200","5",""
"20080717843179I","17-JUL-08","NASHUA","NH","BOIRE FIELD","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","PIPER","PA-23","PA-23-250","","","GENERAL OPERATING RULES","UNKNOWN","62840","0","0","","","","2","COMMERCIAL PILOT","238","3","15",""
"20090404004429I","04-APR-09","PORTSMOUTH","NH","PORTSMOUTH INTL AT PEASE","INCIDENT","MINOR","TAKEOFF","BEECH","BE-36","BE-36-A36","","","GENERAL OPERATING RULES","UNKNOWN","60402","0","0","CONT","IO520*","O520","1","PRIVATE PILOT","0","0","0",""
"20090606010129I","06-JUN-09","LACONIA","NH","LACONIA MUNI","INCIDENT","MINOR","LANDING","DASSAULT AVIATION","FALCON 900","FX","","","GENERAL OPERATING RULES","UNKNOWN","17FX","0","0","","","","","AIRLINE TRANSPORT","13000","70","0",""
"20090816025499I","16-AUG-09","KEENE","NH","","INCIDENT","MINOR","LANDING: TOUCHDOWN","POBEREZNY","1","","","","GENERAL OPERATING RULES","","5TT","0","0","LYCOMI","I0360 SER","A1B6","","","0","0","0",""
"20090905025879I","05-SEP-09","ROCHESTER","NH","SKYHAVEN","INCIDENT","MINOR","TAXI","CHAMP","CHAMP-7","","","","GENERAL OPERATING RULES","","61980","0","0","CONT M","C90 SERIES","","1","PRIVATE PILOT","2120","1400","20",""
"20090921049719I","21-SEP-09","LITTLETON","NH","","INCIDENT","MINOR","TAXI","CESSNA","CE-150","CE-150-G","","","GENERAL OPERATING RULES","","2714S","0","0","CONT M","0-200 SERIES","","1","PRIVATE PILOT","212","170","20",""
"20100429051149I","29-APR-10","NASHUA","NH","BOIRE FIELD","INCIDENT","MINOR","TAXI","CESSNA","CE-172","CE-172-R","","","GENERAL OPERATING RULES","","676DW","0","0","LYCOMI","I0360 SER","","1","PRIVATE PILOT","510","205","22",""
"20100705046079I","05-JUL-10","MANCHESTER","NH","MANCHESTER","INCIDENT","MINOR","LANDING: TOUCHDOWN","LAKE","LA-4","","","","GENERAL OPERATING RULES","","6170V","0","0","LYCOMI","I0360 SER A&C","","","PRIVATE PILOT","1972","1856","20",""
"20100728046179I","28-JUL-10","MANCHESTER","NH","MANCHESTER","INCIDENT","NONE","TAKEOFF: CLIMB OUT","CESSNA","CE-172","CE-172-H","","","GENERAL OPERATING RULES","","1603F","0","0","CONT M","0-300 SER","","1","","457","0","0",""
"20100815049779I","15-AUG-10","LACONIA","NH","","INCIDENT","MINOR","TAKEOFF: ROTATION","LAKE","LA-4","","","","GENERAL OPERATING RULES","","8009X","0","0","","","","","PRIVATE PILOT","792","100","8",""
"20100817051979I","17-AUG-10","NASHUA","NH","BOIRE FIELD","INCIDENT","MINOR","DESCENT","BEECH","BE-36","BE-36-A36","","","GENERAL OPERATING RULES","","4325W","0","0","CONT M","IO 520 SERIES","","1","PRIVATE PILOT","9600","8000","30",""
"20100907048509I","07-SEP-10","LACONIA","NH","LACONIA MUNI","INCIDENT","MINOR","LANDING: ROLLOUT","PIPER","PA-23","PA-23-250","MOORE AIRCRAFT CO","","AIR TAXI/COMMUTER","","14028","0","0","LYCOMI","TI0-540 SER","UNKNOW","","","0","0","0",""
"20110115002179I","15-JAN-11","PLYMOUTH","NH","","INCIDENT","MINOR","CLIMB","CESSNA","CE-170","CE-170-B","","","GENERAL OPERATING RULES","","3027A","0","0","CONT M","C145 SERIES","","1","PRIVATE PILOT","1350","0","0",""
"20110206001639I","06-FEB-11","GILFORD","NH","","INCIDENT","MINOR","LANDING: TOUCHDOWN","AVIAT","AVIAT-A","AVIAT-A-1B","","","GENERAL OPERATING RULES","","363HY","0","0","LYCOMI","O-360-A1P","","","AIRLINE TRANSPORT","16000","110","180",""
"20110511012279I","11-MAY-11","BRISTOL","NH","NEWFOUND VALLEY","INCIDENT","MINOR","LANDING: TOUCHDOWN","CESSNA","CE-172","CE-172-S","DAE AVIATION ENTERPRIZE","","GENERAL OPERATING RULES","","11682","0","0","LYCOMI","IO-360-L2A","","1","PRIVATE PILOT","50","8","",""
"20110709013239I","09-JUL-11","PORTSMOUTH","NH","PORTSMOUTH INTL AT PEASE","INCIDENT","MINOR","CRUISE-LEVEL FLIGHT","VANS","RV-4","","","","GENERAL OPERATING RULES","","459PW","0","0","LYCOMI","O-320-B1A","","","COMMERCIAL PILOT","1500","10","10",""
"20111211028559I","11-DEC-11","KEENE","NH","DILLANT-HOPKINS","INCIDENT","MINOR","LANDING: ROLLOUT","PIPER","PA-28","PA-28-140","","","GENERAL OPERATING RULES","","9664W","0","0","LYCOMI","0-320 SERIES","","","STUDENT","90","90","9",""
"20111224028349I","24-DEC-11","KEENE","NH","","INCIDENT","NONE","MANEUVER","CESSNA","CE-150","CE-150-E","","","GENERAL OPERATING RULES","","3019J","0","0","CONT M","0-200 SERIES","","1","STUDENT","61","46","25",""
"20120208001459I","08-FEB-12","KEENE","NH","DILLANT-HOPKINS","INCIDENT","MINOR","LANDING: TOUCHDOWN","LAKE","LA-4","","","","GENERAL OPERATING RULES","","69UL","0","0","","","","","PRIVATE PILOT","738","2","36",""
